"Datum,""Ticket Nummer"",""Knop Keuze"",""Balie"",""Tijd Start"",""Tijd Aangenomen"",""Wachttijd in sec"""
"2023-06-02,""228"",""1"",""3"",""13:26:47"",""13:29:06"",""139"""
"2023-06-02,""229"",""1"",""4"",""13:28:23"",""13:29:15"",""52"""
"2023-06-02,""230"",""1"",""4"",""13:28:38"",""13:29:26"",""48"""
"2023-06-02,""231"",""1"",""3"",""13:28:51"",""13:31:24"",""153"""
"2023-06-02,""232"",""1"",""5"",""13:35:49"",""13:37:17"",""88"""
"2023-06-02,""233"",""1"",""4"",""13:37:55"",""13:38:07"",""12"""
"2023-06-02,""234"",""1"",""3"",""13:38:54"",""13:41:03"",""129"""
"2023-06-02,""235"",""1"",""3"",""13:40:54"",""13:41:50"",""56"""
"2023-06-02,""236"",""1"",""4"",""13:41:16"",""13:43:24"",""128"""
"2023-06-02,""237"",""1"",""4"",""13:44:14"",""13:44:33"",""19"""
"2023-06-02,""238"",""1"",""5"",""13:44:31"",""13:45:58"",""87"""
"2023-06-02,""239"",""1"",""4"",""13:46:21"",""13:48:07"",""106"""
"2023-06-02,""240"",""1"",""5"",""13:48:42"",""13:49:42"",""60"""
"2023-06-02,""241"",""1"",""4"",""13:48:54"",""13:50:07"",""73"""
"2023-06-02,""242"",""1"",""5"",""13:50:52"",""13:51:23"",""31"""
"2023-06-02,""243"",""1"",""3"",""13:51:29"",""13:53:09"",""100"""
"2023-06-02,""244"",""1"",""5"",""13:55:42"",""13:57:30"",""108"""
"2023-06-02,""245"",""1"",""5"",""13:58:29"",""14:02:14"",""225"""
"2023-06-02,""246"",""1"",""5"",""13:59:09"",""14:03:43"",""274"""
"2023-06-02,""247"",""1"",""5"",""14:00:56"",""14:04:15"",""199"""
"2023-06-02,""248"",""1"",""4"",""14:02:47"",""14:04:54"",""127"""
"2023-06-02,""249"",""1"",""5"",""14:03:09"",""14:05:16"",""127"""
"2023-06-02,""250"",""1"",""3"",""14:05:33"",""14:05:40"",""7"""
"2023-06-02,""251"",""1"",""4"",""14:08:43"",""14:08:59"",""16"""
"2023-06-02,""252"",""1"",""5"",""14:10:48"",""14:11:19"",""31"""
"2023-06-02,""253"",""1"",""5"",""14:10:49"",""14:11:31"",""42"""
"2023-06-02,""254"",""1"",""5"",""14:13:58"",""14:14:01"",""3"""
"2023-06-02,""255"",""1"",""5"",""14:14:42"",""14:17:52"",""190"""
"2023-06-02,""256"",""1"",""3"",""14:18:08"",""14:18:34"",""26"""
"2023-06-02,""257"",""1"",""3"",""14:19:20"",""14:19:25"",""5"""
"2023-06-02,""258"",""1"",""5"",""14:19:53"",""14:22:17"",""144"""
"2023-06-02,""259"",""1"",""5"",""14:20:24"",""14:24:21"",""237"""
"2023-06-02,""260"",""1"",""4"",""14:21:15"",""14:26:02"",""287"""
"2023-06-02,""261"",""1"",""5"",""14:21:41"",""14:29:32"",""471"""
"2023-06-02,""262"",""1"",""5"",""14:21:55"",""14:30:26"",""511"""
"2023-06-02,""263"",""1"",""5"",""14:22:04"",""14:32:35"",""631"""
"2023-06-02,""264"",""1"",""5"",""14:22:33"",""14:33:39"",""666"""
"2023-06-02,""265"",""1"",""4"",""14:23:15"",""14:34:16"",""661"""
"2023-06-02,""266"",""1"",""3"",""14:23:48"",""14:37:48"",""840"""
"2023-06-02,""267"",""1"",""3"",""14:24:46"",""14:39:34"",""888"""
"2023-06-02,""268"",""1"",""3"",""14:28:04"",""14:41:38"",""814"""
"2023-06-02,""269"",""1"",""3"",""14:32:26"",""14:41:53"",""567"""
"2023-06-02,""270"",""1"",""5"",""14:35:37"",""14:42:02"",""385"""
"2023-06-02,""271"",""1"",""3"",""14:36:20"",""14:42:52"",""392"""
"2023-06-02,""272"",""1"",""2"",""14:37:24"",""14:42:56"",""332"""
"2023-06-02,""273"",""1"",""5"",""14:40:26"",""14:43:31"",""185"""
"2023-06-02,""274"",""1"",""4"",""14:41:30"",""14:43:34"",""124"""
"2023-06-02,""275"",""1"",""2"",""14:41:44"",""14:44:15"",""151"""
"2023-06-02,""276"",""1"",""4"",""14:43:12"",""14:44:27"",""75"""
"2023-06-02,""277"",""1"",""5"",""14:43:25"",""14:46:01"",""156"""
"2023-06-02,""278"",""1"",""5"",""14:44:09"",""14:46:46"",""157"""
"2023-06-02,""279"",""1"",""4"",""14:48:27"",""14:48:41"",""14"""
"2023-06-02,""280"",""1"",""5"",""14:54:48"",""14:56:36"",""108"""
"2023-06-02,""281"",""1"",""5"",""14:54:57"",""14:57:18"",""141"""
"2023-06-02,""282"",""1"",""4"",""14:55:08"",""14:57:19"",""131"""
"2023-06-02,""283"",""1"",""4"",""14:55:29"",""15:00:56"",""327"""
"2023-06-02,""284"",""1"",""4"",""14:57:54"",""15:01:40"",""226"""
"2023-06-02,""285"",""1"",""4"",""14:58:09"",""15:01:44"",""215"""
"2023-06-02,""286"",""1"",""5"",""15:01:36"",""15:04:00"",""144"""
"2023-06-02,""287"",""1"",""5"",""15:02:30"",""15:05:51"",""201"""
"2023-06-02,""288"",""1"",""4"",""15:03:20"",""15:06:49"",""209"""
"2023-06-02,""289"",""1"",""4"",""15:03:32"",""15:07:43"",""251"""
"2023-06-02,""290"",""1"",""5"",""15:05:30"",""15:07:52"",""142"""
"2023-06-02,""291"",""1"",""5"",""15:07:52"",""15:08:52"",""60"""
"2023-06-02,""292"",""1"",""4"",""15:07:59"",""15:09:01"",""62"""
"2023-06-02,""293"",""1"",""5"",""15:09:54"",""15:11:05"",""71"""
"2023-06-02,""294"",""1"",""4"",""15:11:38"",""15:11:43"",""5"""
"2023-06-02,""295"",""1"",""4"",""15:14:27"",""15:15:40"",""73"""
"2023-06-02,""296"",""1"",""4"",""15:14:55"",""15:17:15"",""140"""
"2023-06-02,""297"",""1"",""5"",""15:15:11"",""15:17:47"",""156"""
"2023-06-02,""298"",""1"",""4"",""15:15:36"",""15:18:06"",""150"""
"2023-06-02,""299"",""1"",""5"",""15:15:46"",""15:18:31"",""165"""
"2023-06-02,""300"",""1"",""5"",""15:16:37"",""15:20:01"",""204"""
"2023-06-02,""301"",""1"",""5"",""15:16:50"",""15:21:48"",""298"""
"2023-06-02,""302"",""1"",""4"",""15:18:36"",""15:22:38"",""242"""
"2023-06-02,""303"",""1"",""3"",""15:18:59"",""15:23:11"",""252"""
"2023-06-02,""304"",""1"",""2"",""15:19:26"",""15:23:13"",""227"""
"2023-06-02,""305"",""1"",""5"",""15:19:55"",""15:23:51"",""236"""
"2023-06-02,""306"",""1"",""3"",""15:20:06"",""15:24:18"",""252"""
"2023-06-02,""307"",""1"",""5"",""15:23:34"",""15:24:32"",""58"""
"2023-06-02,""308"",""1"",""3"",""15:24:21"",""15:26:49"",""148"""
"2023-06-02,""309"",""1"",""4"",""15:25:43"",""15:26:56"",""73"""
"2023-06-02,""310"",""1"",""5"",""15:25:59"",""15:27:43"",""104"""
"2023-06-02,""311"",""1"",""4"",""15:26:47"",""15:28:49"",""122"""
"2023-06-02,""312"",""1"",""3"",""15:27:38"",""15:29:08"",""90"""
"2023-06-02,""313"",""1"",""3"",""15:27:46"",""15:30:21"",""155"""
"2023-06-02,""314"",""1"",""4"",""15:29:41"",""15:31:51"",""130"""
"2023-06-02,""315"",""1"",""3"",""15:30:48"",""15:32:48"",""120"""
"2023-06-02,""316"",""1"",""3"",""15:31:31"",""15:33:41"",""130"""
"2023-06-02,""317"",""1"",""4"",""15:31:49"",""15:35:01"",""192"""
"2023-06-02,""318"",""1"",""2"",""15:32:46"",""15:36:09"",""203"""
"2023-06-02,""319"",""1"",""4"",""15:34:23"",""15:37:08"",""165"""
"2023-06-02,""320"",""1"",""3"",""15:35:07"",""15:37:20"",""133"""
"2023-06-02,""321"",""1"",""2"",""15:36:21"",""15:37:34"",""73"""
"2023-06-02,""322"",""1"",""4"",""15:37:28"",""15:38:11"",""43"""
"2023-06-02,""323"",""1"",""4"",""15:40:30"",""15:46:43"",""373"""
"2023-06-02,""324"",""1"",""4"",""15:41:50"",""15:47:18"",""328"""
"2023-06-02,""325"",""1"",""3"",""15:42:36"",""15:47:44"",""308"""
"2023-06-02,""326"",""1"",""4"",""15:42:52"",""15:48:09"",""317"""
"2023-06-02,""327"",""1"",""5"",""15:43:33"",""15:48:27"",""294"""
"2023-06-02,""328"",""1"",""4"",""15:43:44"",""15:48:54"",""310"""
"2023-06-02,""329"",""1"",""4"",""15:48:11"",""15:49:29"",""78"""
"2023-06-02,""330"",""1"",""5"",""15:49:50"",""15:50:51"",""61"""
"2023-06-02,""331"",""1"",""3"",""15:50:51"",""15:52:28"",""97"""
"2023-06-02,""332"",""1"",""5"",""15:53:29"",""15:55:10"",""101"""
"2023-06-02,""333"",""1"",""3"",""15:53:38"",""15:56:12"",""154"""
"2023-06-02,""334"",""1"",""3"",""15:54:09"",""15:57:16"",""187"""
"2023-06-02,""335"",""1"",""3"",""15:55:27"",""15:58:21"",""174"""
"2023-06-02,""336"",""1"",""3"",""15:55:53"",""15:58:57"",""184"""
"2023-06-02,""337"",""1"",""5"",""15:56:14"",""15:59:44"",""210"""
"2023-06-02,""338"",""1"",""4"",""15:56:27"",""15:59:50"",""203"""
"2023-06-02,""339"",""1"",""3"",""15:56:50"",""16:00:18"",""208"""
"2023-06-02,""340"",""1"",""3"",""15:57:08"",""16:01:13"",""245"""
"2023-06-02,""341"",""1"",""3"",""15:57:57"",""16:02:56"",""299"""
"2023-06-02,""342"",""1"",""5"",""15:58:30"",""16:03:29"",""299"""
"2023-06-02,""343"",""1"",""3"",""15:59:52"",""16:03:58"",""246"""
"2023-06-02,""344"",""1"",""2"",""16:01:59"",""16:04:00"",""121"""
"2023-06-02,""345"",""1"",""5"",""16:03:21"",""16:04:10"",""49"""
"2023-06-02,""346"",""1"",""2"",""16:03:29"",""16:06:41"",""192"""
"2023-06-02,""347"",""1"",""4"",""16:07:07"",""16:07:37"",""30"""
"2023-06-02,""348"",""1"",""5"",""16:08:31"",""16:09:54"",""83"""
"2023-06-02,""349"",""1"",""5"",""16:09:34"",""16:10:40"",""66"""
"2023-06-02,""350"",""1"",""3"",""16:09:50"",""16:11:45"",""115"""
"2023-06-02,""351"",""1"",""2"",""16:11:53"",""16:12:24"",""31"""
"2023-06-02,""352"",""1"",""3"",""16:12:20"",""16:13:41"",""81"""
"2023-06-02,""353"",""1"",""5"",""16:12:32"",""16:13:57"",""85"""
"2023-06-02,""354"",""1"",""2"",""16:16:01"",""16:17:02"",""61"""
"2023-06-02,""355"",""1"",""2"",""16:16:56"",""16:19:14"",""138"""
"2023-06-02,""356"",""1"",""2"",""16:18:06"",""16:23:58"",""352"""
"2023-06-02,""357"",""1"",""5"",""16:18:37"",""16:25:14"",""397"""
"2023-06-02,""358"",""1"",""5"",""16:21:30"",""16:28:21"",""411"""
"2023-06-02,""359"",""1"",""2"",""16:22:19"",""16:29:25"",""426"""
"2023-06-02,""360"",""1"",""2"",""16:23:49"",""16:31:06"",""437"""
"2023-06-02,""361"",""1"",""5"",""16:25:05"",""16:33:11"",""486"""
"2023-06-02,""362"",""1"",""3"",""16:26:15"",""16:34:19"",""484"""
"2023-06-02,""363"",""1"",""3"",""16:30:44"",""16:36:59"",""375"""
"2023-06-02,""364"",""1"",""4"",""16:31:34"",""16:37:30"",""356"""
"2023-06-02,""365"",""1"",""5"",""16:32:34"",""16:38:35"",""361"""
"2023-06-02,""366"",""1"",""4"",""16:34:21"",""16:38:54"",""273"""
"2023-06-02,""367"",""1"",""4"",""16:36:28"",""16:39:40"",""192"""
"2023-06-02,""368"",""1"",""5"",""16:37:40"",""16:40:16"",""156"""
"2023-06-02,""369"",""1"",""5"",""16:39:00"",""16:43:15"",""255"""
"2023-06-02,""370"",""1"",""5"",""16:39:10"",""16:44:48"",""338"""
"2023-06-02,""371"",""1"",""3"",""16:42:16"",""16:44:51"",""155"""
"2023-06-02,""372"",""1"",""4"",""16:44:40"",""16:45:42"",""62"""
"2023-06-02,""373"",""1"",""4"",""16:46:47"",""16:54:26"",""459"""
"2023-06-02,""374"",""1"",""5"",""16:47:05"",""16:55:27"",""502"""
"2023-06-02,""375"",""1"",""3"",""16:50:23"",""16:55:57"",""334"""
"2023-06-02,""376"",""1"",""5"",""16:55:55"",""16:57:10"",""75"""
"2023-06-02,""377"",""1"",""4"",""16:57:02"",""16:58:44"",""102"""
"2023-06-02,""378"",""1"",""4"",""16:57:25"",""17:00:36"",""191"""
"2023-06-02,""379"",""1"",""4"",""16:57:46"",""17:02:23"",""277"""
"2023-06-02,""380"",""1"",""3"",""17:00:53"",""17:02:57"",""124"""
"2023-06-02,""381"",""1"",""2"",""17:01:49"",""17:08:06"",""377"""
"2023-06-02,""382"",""1"",""2"",""17:02:49"",""17:10:42"",""473"""
"2023-06-02,""383"",""1"",""3"",""17:05:06"",""17:11:07"",""361"""
"2023-06-02,""384"",""1"",""4"",""17:07:30"",""17:11:16"",""226"""
"2023-06-02,""385"",""1"",""3"",""17:10:49"",""17:12:25"",""96"""
"2023-06-02,""386"",""1"",""3"",""17:13:57"",""17:14:19"",""22"""
"2023-06-02,""387"",""1"",""2"",""17:14:13"",""17:15:30"",""77"""
"2023-06-02,""388"",""1"",""4"",""17:17:43"",""17:19:06"",""83"""
"2023-06-02,""389"",""1"",""2"",""17:18:37"",""17:19:41"",""64"""
"2023-06-02,""390"",""1"",""4"",""17:19:52"",""17:20:40"",""48"""
"2023-06-02,""391"",""1"",""5"",""17:21:54"",""17:25:05"",""191"""
"2023-06-02,""392"",""1"",""3"",""17:22:37"",""17:26:01"",""204"""
"2023-06-02,""393"",""1"",""4"",""17:27:58"",""17:29:30"",""92"""
"2023-06-02,""394"",""1"",""5"",""17:28:08"",""17:29:40"",""92"""
"2023-06-02,""395"",""1"",""3"",""17:31:01"",""17:32:09"",""68"""
"2023-06-02,""396"",""1"",""5"",""17:31:09"",""17:33:03"",""114"""
"2023-06-02,""397"",""1"",""3"",""17:33:08"",""17:33:27"",""19"""
"2023-06-02,""398"",""1"",""3"",""17:36:17"",""17:36:33"",""16"""
"2023-06-02,""399"",""1"",""5"",""17:37:12"",""17:37:33"",""21"""
"2023-06-02,""400"",""1"",""5"",""17:38:14"",""17:42:49"",""275"""
"2023-06-05,""101"",""1"",""5"",""08:32:02"",""08:32:46"",""44"""
"2023-06-05,""102"",""1"",""4"",""08:32:11"",""08:34:40"",""149"""
"2023-06-05,""103"",""1"",""5"",""08:32:20"",""08:35:11"",""171"""
"2023-06-05,""104"",""1"",""4"",""08:38:01"",""08:39:02"",""61"""
"2023-06-05,""105"",""1"",""4"",""08:50:30"",""08:51:24"",""54"""
"2023-06-05,""106"",""1"",""5"",""09:03:10"",""09:03:18"",""8"""
"2023-06-05,""107"",""1"",""5"",""09:05:30"",""09:05:55"",""25"""
"2023-06-05,""108"",""1"",""5"",""09:07:04"",""09:07:11"",""7"""
"2023-06-05,""109"",""1"",""4"",""09:13:18"",""09:13:37"",""19"""
"2023-06-05,""110"",""1"",""5"",""09:15:11"",""09:17:23"",""132"""
"2023-06-05,""111"",""1"",""5"",""09:15:51"",""09:18:05"",""134"""
"2023-06-05,""112"",""1"",""5"",""09:20:19"",""09:20:29"",""10"""
"2023-06-05,""113"",""1"",""4"",""09:27:24"",""09:27:34"",""10"""
"2023-06-05,""114"",""1"",""5"",""09:29:00"",""09:30:00"",""60"""
"2023-06-05,""115"",""1"",""4"",""09:30:07"",""09:31:02"",""55"""
"2023-06-05,""116"",""1"",""5"",""09:31:32"",""09:32:09"",""37"""
"2023-06-05,""117"",""1"",""5"",""09:35:30"",""09:38:38"",""188"""
"2023-06-05,""118"",""1"",""4"",""09:59:21"",""09:59:33"",""12"""
"2023-06-05,""119"",""1"",""5"",""10:01:01"",""10:04:10"",""189"""
"2023-06-05,""120"",""1"",""5"",""10:03:15"",""10:04:19"",""64"""
"2023-06-05,""121"",""1"",""4"",""10:07:34"",""10:08:23"",""49"""
"2023-06-05,""122"",""1"",""5"",""10:07:42"",""10:10:47"",""185"""
"2023-06-05,""123"",""1"",""4"",""10:13:33"",""10:14:16"",""43"""
"2023-06-05,""124"",""1"",""4"",""10:15:14"",""10:19:05"",""231"""
"2023-06-05,""125"",""1"",""4"",""10:16:42"",""10:21:16"",""274"""
"2023-06-05,""126"",""1"",""4"",""10:21:38"",""10:25:59"",""261"""
"2023-06-05,""127"",""1"",""5"",""10:28:19"",""10:29:40"",""81"""
"2023-06-05,""128"",""1"",""5"",""10:28:50"",""10:33:47"",""297"""
"2023-06-05,""129"",""1"",""5"",""10:33:49"",""10:35:54"",""125"""
"2023-06-05,""130"",""1"",""4"",""10:34:36"",""10:36:18"",""102"""
"2023-06-05,""131"",""1"",""5"",""10:35:19"",""10:37:17"",""118"""
"2023-06-05,""132"",""1"",""4"",""10:36:46"",""10:38:48"",""122"""
"2023-06-05,""133"",""1"",""4"",""10:39:24"",""10:39:31"",""7"""
"2023-06-05,""134"",""1"",""5"",""10:51:18"",""10:56:40"",""322"""
"2023-06-05,""135"",""1"",""5"",""10:58:56"",""11:02:01"",""185"""
"2023-06-05,""136"",""1"",""4"",""10:59:45"",""11:03:05"",""200"""
"2023-06-05,""137"",""1"",""5"",""11:04:03"",""11:08:08"",""245"""
"2023-06-05,""138"",""1"",""4"",""11:07:41"",""11:10:04"",""143"""
"2023-06-05,""139"",""1"",""5"",""11:09:16"",""11:10:14"",""58"""
"2023-06-05,""140"",""1"",""4"",""11:16:22"",""11:16:25"",""3"""
"2023-06-05,""141"",""1"",""4"",""11:17:51"",""11:19:16"",""85"""
"2023-06-05,""142"",""1"",""5"",""11:20:13"",""11:23:46"",""213"""
"2023-06-05,""143"",""1"",""4"",""11:20:23"",""11:25:00"",""277"""
"2023-06-05,""144"",""1"",""4"",""11:28:56"",""11:29:27"",""31"""
"2023-06-05,""145"",""1"",""4"",""11:30:56"",""11:31:32"",""36"""
"2023-06-05,""146"",""1"",""4"",""11:39:52"",""11:40:07"",""15"""
"2023-06-05,""147"",""1"",""5"",""11:41:10"",""11:41:24"",""14"""
"2023-06-05,""148"",""1"",""4"",""11:48:29"",""11:48:54"",""25"""
"2023-06-05,""149"",""1"",""4"",""11:49:52"",""11:50:06"",""14"""
"2023-06-05,""150"",""1"",""5"",""11:56:21"",""11:57:05"",""44"""
"2023-06-05,""151"",""1"",""4"",""12:16:25"",""12:16:50"",""25"""
"2023-06-05,""152"",""1"",""4"",""12:18:57"",""12:19:21"",""24"""
"2023-06-05,""153"",""1"",""4"",""12:30:00"",""12:30:40"",""40"""
"2023-06-05,""154"",""1"",""4"",""12:36:21"",""12:36:48"",""27"""
"2023-06-05,""155"",""1"",""4"",""12:38:50"",""12:44:07"",""317"""
"2023-06-05,""156"",""1"",""4"",""12:41:27"",""12:46:38"",""311"""
"2023-06-05,""157"",""1"",""5"",""12:43:14"",""12:49:40"",""386"""
"2023-06-05,""158"",""1"",""3"",""12:49:14"",""12:50:24"",""70"""
"2023-06-05,""159"",""1"",""4"",""12:49:27"",""12:52:53"",""206"""
"2023-06-05,""160"",""1"",""4"",""12:50:54"",""12:54:49"",""235"""
"2023-06-05,""161"",""1"",""4"",""12:51:35"",""12:56:10"",""275"""
"2023-06-05,""162"",""1"",""5"",""12:56:00"",""12:56:35"",""35"""
"2023-06-05,""163"",""1"",""4"",""13:02:24"",""13:03:12"",""48"""
"2023-06-05,""164"",""1"",""5"",""13:05:58"",""13:09:25"",""207"""
"2023-06-05,""165"",""1"",""5"",""13:16:29"",""13:17:01"",""32"""
"2023-06-05,""166"",""1"",""5"",""13:17:42"",""13:18:49"",""67"""
"2023-06-05,""167"",""1"",""5"",""13:24:18"",""13:24:53"",""35"""
"2023-06-05,""168"",""1"",""5"",""13:29:03"",""13:29:28"",""25"""
"2023-06-05,""169"",""1"",""5"",""13:31:07"",""13:32:34"",""87"""
"2023-06-05,""170"",""1"",""5"",""13:35:47"",""13:36:33"",""46"""
"2023-06-05,""171"",""1"",""5"",""13:39:11"",""13:41:23"",""132"""
"2023-06-05,""172"",""1"",""5"",""13:39:55"",""13:42:31"",""156"""
"2023-06-05,""173"",""1"",""5"",""13:41:42"",""13:43:59"",""137"""
"2023-06-05,""174"",""1"",""5"",""13:43:06"",""13:44:56"",""110"""
"2023-06-05,""175"",""1"",""5"",""13:53:47"",""13:54:26"",""39"""
"2023-06-05,""176"",""1"",""5"",""13:58:14"",""13:59:02"",""48"""
"2023-06-05,""177"",""1"",""5"",""14:00:29"",""14:01:11"",""42"""
"2023-06-05,""178"",""1"",""5"",""14:02:16"",""14:02:36"",""20"""
"2023-06-05,""179"",""1"",""3"",""14:02:32"",""14:04:29"",""117"""
"2023-06-05,""180"",""1"",""3"",""14:03:31"",""14:12:10"",""519"""
"2023-06-05,""181"",""1"",""3"",""14:04:50"",""14:13:52"",""542"""
"2023-06-05,""182"",""1"",""3"",""14:05:53"",""14:15:11"",""558"""
"2023-06-05,""183"",""1"",""3"",""14:08:27"",""14:15:48"",""441"""
"2023-06-05,""184"",""1"",""5"",""14:10:00"",""14:17:25"",""445"""
"2023-06-05,""185"",""1"",""5"",""14:22:56"",""14:23:55"",""59"""
"2023-06-05,""186"",""1"",""5"",""14:39:29"",""14:40:32"",""63"""
"2023-06-05,""187"",""1"",""5"",""14:40:35"",""14:44:01"",""206"""
"2023-06-05,""188"",""1"",""5"",""14:41:27"",""14:44:54"",""207"""
"2023-06-05,""189"",""1"",""5"",""14:42:49"",""14:46:51"",""242"""
"2023-06-05,""190"",""1"",""4"",""14:44:04"",""14:47:59"",""235"""
"2023-06-05,""191"",""1"",""3"",""14:45:49"",""14:47:59"",""130"""
"2023-06-05,""192"",""1"",""4"",""14:46:12"",""14:49:05"",""173"""
"2023-06-05,""193"",""1"",""3"",""14:46:35"",""14:49:45"",""190"""
"2023-06-05,""194"",""1"",""5"",""14:46:45"",""14:50:13"",""208"""
"2023-06-05,""195"",""1"",""3"",""14:47:35"",""14:50:58"",""203"""
"2023-06-05,""196"",""1"",""5"",""14:47:57"",""14:51:13"",""196"""
"2023-06-05,""197"",""1"",""4"",""14:48:36"",""14:52:37"",""241"""
"2023-06-05,""198"",""1"",""5"",""14:48:49"",""14:53:03"",""254"""
"2023-06-05,""199"",""1"",""3"",""14:49:20"",""14:53:26"",""246"""
"2023-06-05,""200"",""1"",""2"",""14:51:07"",""14:54:08"",""181"""
"2023-06-05,""201"",""1"",""4"",""14:51:38"",""14:55:00"",""202"""
"2023-06-05,""202"",""1"",""3"",""14:52:19"",""14:56:36"",""257"""
"2023-06-05,""203"",""1"",""4"",""14:52:30"",""14:56:41"",""251"""
"2023-06-05,""204"",""1"",""5"",""14:53:11"",""14:57:04"",""233"""
"2023-06-05,""205"",""1"",""4"",""14:53:31"",""14:58:06"",""275"""
"2023-06-05,""206"",""1"",""2"",""14:54:53"",""14:58:22"",""209"""
"2023-06-05,""207"",""1"",""2"",""14:56:48"",""14:58:44"",""116"""
"2023-06-05,""208"",""1"",""5"",""14:58:35"",""14:59:06"",""31"""
"2023-06-05,""209"",""1"",""3"",""15:02:21"",""15:05:35"",""194"""
"2023-06-05,""210"",""1"",""4"",""15:03:47"",""15:06:16"",""149"""
"2023-06-05,""211"",""1"",""3"",""15:04:25"",""15:06:43"",""138"""
"2023-06-05,""212"",""1"",""4"",""15:10:24"",""15:15:35"",""311"""
"2023-06-05,""213"",""1"",""4"",""15:12:07"",""15:15:48"",""221"""
"2023-06-05,""214"",""1"",""4"",""15:12:34"",""15:17:38"",""304"""
"2023-06-05,""215"",""1"",""2"",""15:13:00"",""15:19:12"",""372"""
"2023-06-05,""216"",""1"",""4"",""15:14:46"",""15:20:31"",""345"""
"2023-06-05,""217"",""1"",""2"",""15:15:29"",""15:21:18"",""349"""
"2023-06-05,""218"",""1"",""4"",""15:16:04"",""15:24:00"",""476"""
"2023-06-05,""219"",""1"",""2"",""15:17:08"",""15:24:51"",""463"""
"2023-06-05,""220"",""1"",""2"",""15:18:16"",""15:28:21"",""605"""
"2023-06-05,""221"",""1"",""2"",""15:18:28"",""15:30:48"",""740"""
"2023-06-05,""222"",""1"",""2"",""15:19:33"",""15:33:18"",""825"""
"2023-06-05,""223"",""1"",""5"",""15:21:10"",""15:34:56"",""826"""
"2023-06-05,""224"",""1"",""2"",""15:21:19"",""15:36:33"",""914"""
"2023-06-05,""225"",""1"",""2"",""15:23:38"",""15:37:12"",""814"""
"2023-06-05,""226"",""1"",""2"",""15:28:30"",""15:42:44"",""854"""
"2023-06-05,""227"",""1"",""2"",""15:31:28"",""15:42:54"",""686"""
"2023-06-05,""228"",""1"",""4"",""15:31:47"",""15:43:20"",""693"""
"2023-06-05,""229"",""1"",""4"",""15:40:05"",""15:44:22"",""257"""
"2023-06-05,""230"",""1"",""2"",""15:42:01"",""15:46:36"",""275"""
"2023-06-05,""231"",""1"",""2"",""15:43:04"",""15:47:44"",""280"""
"2023-06-05,""232"",""1"",""4"",""15:43:31"",""15:49:25"",""354"""
"2023-06-05,""233"",""1"",""4"",""15:44:30"",""15:50:02"",""332"""
"2023-06-05,""234"",""1"",""2"",""15:44:47"",""15:53:02"",""495"""
"2023-06-05,""235"",""1"",""4"",""15:45:42"",""15:54:36"",""534"""
"2023-06-05,""236"",""1"",""2"",""15:45:51"",""16:00:26"",""875"""
"2023-06-05,""237"",""1"",""5"",""15:45:59"",""16:01:31"",""932"""
"2023-06-05,""238"",""1"",""3"",""15:47:36"",""16:02:13"",""877"""
"2023-06-05,""239"",""1"",""4"",""15:54:18"",""16:02:14"",""476"""
"2023-06-05,""240"",""1"",""5"",""15:56:14"",""16:03:31"",""437"""
"2023-06-05,""241"",""1"",""4"",""15:56:59"",""16:03:48"",""409"""
"2023-06-05,""242"",""1"",""3"",""15:57:21"",""16:05:22"",""481"""
"2023-06-05,""243"",""1"",""5"",""15:59:58"",""16:08:20"",""502"""
"2023-06-05,""244"",""1"",""4"",""16:04:37"",""16:10:36"",""359"""
"2023-06-05,""245"",""1"",""4"",""16:06:02"",""16:11:30"",""328"""
"2023-06-05,""246"",""1"",""5"",""16:07:36"",""16:12:36"",""300"""
"2023-06-05,""247"",""1"",""2"",""16:09:04"",""16:12:43"",""219"""
"2023-06-05,""248"",""1"",""4"",""16:09:24"",""16:12:48"",""204"""
"2023-06-05,""249"",""1"",""5"",""16:10:20"",""16:13:17"",""177"""
"2023-06-05,""250"",""1"",""2"",""16:11:56"",""16:13:34"",""98"""
"2023-06-05,""251"",""1"",""2"",""16:14:49"",""16:15:14"",""25"""
"2023-06-05,""252"",""1"",""4"",""16:16:51"",""16:19:03"",""132"""
"2023-06-05,""253"",""1"",""5"",""16:19:05"",""16:23:37"",""272"""
"2023-06-05,""254"",""1"",""5"",""16:19:48"",""16:24:09"",""261"""
"2023-06-05,""255"",""1"",""5"",""16:20:31"",""16:25:48"",""317"""
"2023-06-05,""256"",""1"",""4"",""16:20:40"",""16:27:30"",""410"""
"2023-06-05,""257"",""1"",""2"",""16:21:57"",""16:28:07"",""370"""
"2023-06-05,""258"",""1"",""5"",""16:23:46"",""16:29:17"",""331"""
"2023-06-05,""259"",""1"",""2"",""16:25:28"",""16:30:40"",""312"""
"2023-06-05,""260"",""1"",""3"",""16:25:59"",""16:32:25"",""386"""
"2023-06-05,""261"",""1"",""3"",""16:26:32"",""16:33:07"",""395"""
